iter	RMSE
184	870.1682474
185	869.9099987
186	869.6729119
187	869.4747487
188	869.2583425
189	869.035771
190	868.8186995
191	868.5878764
192	868.4535613
193	868.1987896
194	868.0016588
195	867.7898113
196	867.6182295
197	867.4342879
198	867.1882942
199	866.9425603
200	866.7266823
201	866.5197878
202	866.4007826
203	866.2216699
204	866.0113864
205	865.8725661
206	865.6783322
207	865.5182583
208	865.3369644
209	865.200521
210	865.0171266
211	864.8121608
212	864.6594239
213	864.4919833
214	864.3356677
215	864.2353859
216	864.0519966
217	863.9345577
218	863.7883216
219	863.6839392
220	863.5337839
221	863.3500742
222	863.2323393
223	863.0658149
224	862.9379745
225	862.7453282
226	862.5888744
227	862.3968632
228	862.2204526
229	862.0430768
230	861.8998737
231	861.7308761
232	861.5691536
233	861.3688948
234	861.1862136
235	860.9687357
236	860.8074825
237	860.6596
238	860.5213318
239	860.3744875
240	860.2045722
241	860.0618108
242	859.8838789
243	859.7322511
244	859.6329394
245	859.5140239
246	859.4229863
247	859.2583426
248	859.1777825
249	859.0363834
250	858.8174622
251	858.6690296
252	858.4852994
253	858.3675063
254	858.2825041
255	858.114864
256	857.9826627
257	857.853729
258	857.6895276
259	857.5877158
260	857.4376612
261	857.2964614
262	857.1776587
263	857.0595906
264	856.9183072
265	856.7601047
266	856.6713602
267	856.5904535
268	856.4559854
269	856.3621198
270	856.2685003
271	856.1959818
272	856.084798
273	855.9473719
274	855.8431923
275	855.7321115
276	855.6665861
277	855.5262568
278	855.407997
279	855.3651699
280	855.266627
281	855.1598147
282	855.0275295
283	854.9164532
284	854.7974715
285	854.6798982
286	854.6103833
287	854.4953995
288	854.377602
289	854.2364036
290	854.1225449
291	854.0523045
292	853.9568745
293	853.8958485
294	853.7780831
295	853.6521857
296	853.5102669
297	853.4195316
298	853.2753676
299	853.172842
300	853.0599435
301	852.9444719
302	852.8699479
303	852.7954304
304	852.6759594
305	852.5841765
306	852.4794599
307	852.3842655
308	852.2622178
309	852.1529286
310	852.0942698
311	851.9932021
312	851.9203059
313	851.8651067
314	851.7857379
315	851.6692425
316	851.5545877
317	851.4619656
318	851.3835822
319	851.2450116
320	851.1350027
321	850.9545177
322	850.8422112
323	850.7599479
324	850.6645481
325	850.6040867
326	850.5102097
327	850.438966
328	850.3735824
329	850.2603136
330	850.1435282
331	850.0638996
332	849.9727142
333	849.8756662
334	849.8099182
335	849.6892839
336	849.6208852
337	849.5036342
338	849.4176612
339	849.378267
340	849.2792365
341	849.1728722
342	849.1072845
343	849.0639804
344	848.9794204
345	848.9090631
346	848.8376689
347	848.7366849
348	848.6506734
349	848.5947382
350	848.4959456
351	848.4432332
352	848.3717532
353	848.2601318
354	848.1955971
355	848.1133033
356	848.0239588
357	847.9754002
358	847.9222919
359	847.8260459
360	847.7246176
361	847.663101
362	847.5560648
363	847.4565333
364	847.3874403
365	847.290337
366	847.1916873
367	847.123707
368	846.9987115
369	846.9389554
370	846.8566162
371	846.7713931
372	846.6997788
373	846.6156368
374	846.5369259
375	846.4424182
376	846.371869
377	846.2620377
378	846.1797082
379	846.1115111
380	846.0447716
381	845.957186
382	845.872287
383	845.8209033
384	845.6963645
385	845.6160402
386	845.533994
387	845.4370267
388	845.3501554
389	845.2997656
390	845.1938056
391	845.097957
392	845.0131039
393	844.9512372
394	844.822212
395	844.6968277
396	844.615813
397	844.5466093
398	844.4375772
399	844.3630263
400	844.2496098
401	844.1921184
402	844.1525521
403	844.0731073
404	844.0194551
405	843.9577841
406	843.8696173
407	843.8087698
408	843.7259583
409	843.6762262
410	843.5844449
411	843.4805342
412	843.393576
413	843.3154923
414	843.2571559
415	843.1335656
416	843.0331963
417	842.9422011
418	842.8553432
419	842.7918114
420	842.7441229
421	842.6226615
422	842.5282365
423	842.4815674
424	842.3777841
425	842.3049443
426	842.2292419
427	842.1457721
428	842.1051653
429	842.0119779
430	841.9336819
431	841.8136238
432	841.6949867
433	841.6183262
434	841.5337793
435	841.445883
436	841.3710744
437	841.2849014
438	841.1887033
439	841.134832
440	841.0311808
441	840.9549282
442	840.8821105
443	840.7955799
444	840.7467137
445	840.6706553
446	840.5917089
447	840.5082987
448	840.4230205
449	840.3155625
450	840.2154107
451	840.157876
452	840.0686022
453	840.0269091
454	839.9827348
455	839.9102772
456	839.8538998
457	839.7932462
458	839.7165092
459	839.6865156
460	839.6462224
461	839.5556706
462	839.4746267
463	839.3880169
464	839.3287166
465	839.2888512
466	839.1838988
467	839.1376757
468	839.0835444
469	838.9818714
470	838.9364708
471	838.8432458
472	838.76258
473	838.6827724
474	838.5960093
475	838.5669068
476	838.4642147
477	838.3903251
478	838.3495487
479	838.3201803
480	838.2277304
481	838.1921865
482	838.1089322
483	838.0213474
484	837.9480671
485	837.8637315
486	837.7949048
487	837.7632407
488	837.7298897
489	837.6640176
490	837.6251861
491	837.5512812
492	837.4562755
493	837.4041573
494	837.3191057
495	837.2244136
496	837.1645821
497	837.0892296
498	837.0165907
499	836.9452865
500	836.8857406
501	836.8100176
502	836.7618906
503	836.6988088
504	836.6717622
505	836.5897386
506	836.4983706
507	836.4356408
508	836.3569244
509	836.3120561
510	836.2837429
511	836.2043263
512	836.1739102
513	836.0921835
514	836.0223366
515	835.9923222
516	835.9397008
517	835.8879028
518	835.8557301
519	835.7905956
520	835.7464322
521	835.6953572
522	835.6647297
523	835.6132939
524	835.5323823
525	835.4642508
526	835.4182617
527	835.3690555
528	835.2574329
529	835.1555345
530	835.0977512
531	835.0344117
532	834.945518
533	834.890954
534	834.8578229
535	834.8069961
536	834.767415
537	834.7015075
538	834.6150068
539	834.5551087
540	834.4988697
541	834.4571953
542	834.4155673
543	834.3163114
544	834.250363
545	834.1699855
546	834.0895853
547	834.0591564
548	833.9948029
549	833.9219253
550	833.8616365
551	833.771551
552	833.7161411
553	833.6512329
554	833.6300479
555	833.5336326
556	833.505787
557	833.4454085
558	833.3629951
559	833.3039112
560	833.2228689
561	833.1712438
562	833.1373222
563	833.1222634
564	833.0572299
565	832.9724205
566	832.8790923
567	832.8279259
568	832.7657679
569	832.7062743
570	832.6430623
571	832.5574968
572	832.4775022
573	832.3870123
574	832.3362703
575	832.2806008
576	832.2328705
577	832.1623612
578	832.1324958
579	832.0617912
580	831.9632183
581	831.9314889
582	831.9056157
583	831.880237
584	831.8209038
585	831.7620494
586	831.7179555
587	831.6798324
588	831.5875144
589	831.4974198
590	831.4374377
591	831.3913924
592	831.3510307
593	831.2526011
594	831.1912637
595	831.1354799
596	831.0825812
597	830.9968006
598	830.9470184
599	830.9131109
600	830.8908801
601	830.8503939
602	830.794324
603	830.7166238
604	830.6701861
605	830.6501605
606	830.5454537
607	830.4978118
608	830.4445755
609	830.3899117
610	830.3043436
611	830.2521908
612	830.2058092
613	830.1206729
614	830.0348961
615	829.9911629
616	829.9457714
617	829.9011604
618	829.848247
619	829.8133779
620	829.7572497
621	829.7036551
622	829.6318402
623	829.5530577
624	829.4989096
625	829.4385155
626	829.3586078
627	829.2726984
628	829.1903755
629	829.1401235
630	829.1025036
631	829.0630427
632	829.0419175
633	828.9596802
634	828.8801179
635	828.8525201
636	828.8102617
637	828.7296695
638	828.6650389
639	828.6050098
640	828.5586123
641	828.4555665
642	828.3922312
643	828.3284733
644	828.2673541
645	828.2381722
646	828.1704463
647	828.1341461
648	828.0685789
649	828.0249437
650	827.9723836
651	827.9255061
652	827.876014
653	827.8093576
654	827.7195711
655	827.6798609
656	827.609008
657	827.5531031
658	827.503348
659	827.4961767
660	827.4239384
661	827.3564348
662	827.2840137
663	827.223675
664	827.2042884
665	827.1873874
666	827.122253
667	827.0495443
668	827.0048059
669	826.9511366
670	826.8962259
671	826.8440979
672	826.7773021
673	826.7409575
674	826.7175816
675	826.6714057
676	826.6026903
677	826.5349314
678	826.4978703
679	826.4750203
680	826.4036367
681	826.3168079
682	826.2370709
683	826.1664394
684	826.1013752
685	826.0011424
686	825.9316975
687	825.8641638
688	825.7844926
689	825.7053755
690	825.6481721
691	825.5733697
692	825.5280385
693	825.4811187
694	825.4284489
695	825.3769397
696	825.3034218
697	825.2537108
698	825.2344772
699	825.2058883
700	825.1436324
701	825.0857669
702	825.0253651
703	824.9843949
704	824.9423277
705	824.8710344
706	824.8323034
707	824.7706995
708	824.7275852
709	824.6983342
710	824.6485212
711	824.587385
712	824.5156992
713	824.462286
714	824.4026461
715	824.3421293
716	824.3075622
717	824.2788647
718	824.2036599
719	824.1763642
720	824.0947116
721	824.0648747
722	824.0306654
723	824.0036284
724	823.9784553
725	823.9122024
726	823.8663026
727	823.8128422
728	823.7400837
729	823.6978123
730	823.6337473
731	823.6093849
732	823.5449282
733	823.4743602
734	823.4371271
735	823.3920154
736	823.3464014
737	823.27926
738	823.260021
739	823.2351207
740	823.1755546
741	823.1519661
742	823.1202473
743	823.0468954
744	822.9827807
745	822.9459481
746	822.8934852
747	822.8303041
748	822.788171
749	822.7526747
750	822.6822979
751	822.6388037
752	822.6061885
753	822.5733141
754	822.5309562
755	822.4570607
756	822.3942949
757	822.348666
758	822.2894325
759	822.2606381
760	822.2358437
761	822.1809862
762	822.1383989
763	822.1072784
764	822.0742359
765	822.006356
766	821.9685783
767	821.9350489
768	821.8882338
769	821.8413905
770	821.8136272
771	821.7589455
772	821.6935035
773	821.6484295
774	821.5864593
775	821.5508533
776	821.5305981
777	821.4998416
778	821.4687513
779	821.4135026
780	821.3239023
781	821.2882748
782	821.2525439
783	821.1990038
784	821.1334027
785	821.112066
786	821.0466794
787	820.9857651
788	820.9624122
789	820.8974613
790	820.8442848
791	820.7944006
792	820.7730546
793	820.7258075
794	820.6941898
795	820.6369879
796	820.6174183
797	820.5712092
798	820.5050222
799	820.4403408
